key,name,city,country,iata,icao,latitude,longitude,altitude,timezone,dst
ABJ,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261390209197998,-3.9262900352478027,21,0,N
BYK,Bouaké Airport,Bouake,Cote d'Ivoire,BYK,DIBK,7.738800048828125,-5.073669910430908,1230,0,N
DJO,Daloa Airport,Daloa,Cote d'Ivoire,DJO,DIDL,6.792809963226318,-6.473189830780029,823,0,N
HGO,Korhogo Airport,Korhogo,Cote d'Ivoire,HGO,DIKO,9.38718032837,-5.55666017532,1214,0,N
MJC,Man Airport,Man,Cote d'Ivoire,MJC,DIMN,7.272069931030273,-7.58735990524292,1089,0,N
SPY,San Pedro Airport,San Pedro,Cote d'Ivoire,SPY,DISP,4.746719837188721,-6.660820007324219,26,0,N
ASK,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,DIYO,6.9031701088,-5.36558008194,699,0,N
ABV,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,DNAA,9.006790161132812,7.263169765472412,1123,1,N
AKR,Akure Airport,Akure,Nigeria,AKR,DNAK,7.246739864349365,5.3010101318359375,1100,1,N
BNI,Benin Airport,Benin,Nigeria,BNI,DNBE,6.316979885101318,5.5995001792907715,258,1,N
CBQ,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,DNCA,4.976019859313965,8.347200393676758,210,1,N
ENU,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,DNEN,6.474269866943359,7.561960220336914,466,1,N
QUS,Gusau Airport,Gusau,Nigeria,QUS,DNGU,12.171699523925781,6.696109771728516,1520,1,N
IBA,Ibadan Airport,Ibadan,Nigeria,IBA,DNIB,7.362460136413574,3.97832989692688,725,1,N
ILR,Ilorin International Airport,Ilorin,Nigeria,ILR,DNIL,8.440210342407227,4.493919849395752,1126,1,N
JOS,Yakubu Gowon Airport,Jos,Nigeria,JOS,DNJO,9.639829635620117,8.869050025939941,4232,1,N
KAD,Kaduna Airport,Kaduna,Nigeria,KAD,DNKA,10.696000099182129,7.320109844207764,2073,1,N
KAN,Mallam Aminu International Airport,Kano,Nigeria,KAN,DNKN,12.047599792480469,8.524620056152344,1562,1,N
MIU,Maiduguri International Airport,Maiduguri,Nigeria,MIU,DNMA,11.855299949645996,13.080900192260742,1099,1,N
MDI,Makurdi Airport,Makurdi,Nigeria,MDI,DNMK,7.7038798332214355,8.613940238952637,371,1,N
LOS,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,DNMM,6.5773701667785645,3.321160078048706,135,1,N
MXJ,Minna Airport,Minna,Nigeria,MXJ,DNMN,9.652170181274414,6.462259769439697,834,1,N
PHC,Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,DNPO,5.0154900550842285,6.94959020614624,87,1,N
SKO,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,DNSO,12.916299819946289,5.207190036773682,1010,1,N
YOL,Yola Airport,Yola,Nigeria,YOL,DNYO,9.257550239562988,12.430399894714355,599,1,N
ZAR,Zaria Airport,Zaria,Nigeria,ZAR,DNZA,11.130200386047363,7.685810089111328,2170,1,N
MFQ,Maradi Airport,Maradi,Niger,MFQ,DRRM,13.5024995803833,7.1267499923706055,1240,1,N
NIM,Diori Hamani International Airport,Niamey,Niger,NIM,DRRN,13.481499671936035,2.183609962463379,732,1,N
THZ,Tahoua Airport,Tahoua,Niger,THZ,DRRT,14.875699996948242,5.265359878540039,1266,1,N
AJY,Mano Dayak International Airport,Agadez,Niger,AJY,DRZA,16.965999603271484,8.000109672546387,1657,1,N
ZND,Zinder Airport,Zinder,Niger,ZND,DRZR,13.779000282287598,8.983759880065918,1516,1,N
MIR,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,DTMB,35.75809860229492,10.75469970703125,9,1,E
TUN,Tunis Carthage International Airport,Tunis,Tunisia,TUN,DTTA,36.85100173950195,10.22719955444336,22,1,E
GAF,Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,DTTF,34.422000885009766,8.822500228881836,1060,1,E
GAE,Gabès Matmata International Airport,Gabes,Tunisia,GAE,DTTG,33.87689971923828,10.103300094604492,26,1,E
DJE,Djerba Zarzis International Airport,Djerba,Tunisia,DJE,DTTJ,33.875,10.775500297546387,19,1,E
EBM,El Borma Airport,El Borma,Tunisia,EBM,DTTR,31.704299926757812,9.254619598388672,827,1,E
SFA,Sfax Thyna International Airport,Sfax,Tunisia,SFA,DTTX,34.71799850463867,10.690999984741211,85,1,E
TOE,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,DTTZ,33.939701080322266,8.110560417175293,287,1,E
LRL,Niamtougou International Airport,Niatougou,Togo,LRL,DXNG,9.767330169677734,1.091249942779541,1515,0,N
LFW,Lomé-Tokoin Airport,Lome,Togo,LFW,DXXX,6.165609836578369,1.2545100450515747,72,0,N
ANR,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,EBAW,51.1893997192,4.46027994156,39,1,E
BRU,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.901401519800004,4.48443984985,184,1,E
CRL,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,EBCI,50.459201812699995,4.45382022858,614,1,E
QKT,Wevelgem Airport,Kortrijk-vevelgem,Belgium,QKT,EBKT,50.817199707,3.20472002029,64,1,E
LGG,Liège Airport,Liege,Belgium,LGG,EBLG,50.63740158081055,5.443220138549805,659,1,E
OST,Ostend-Bruges International Airport,Ostend,Belgium,OST,EBOS,51.198898315399994,2.8622200489,13,1,E
AOC,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,EDAC,50.9819450378418,12.506388664245605,640,1,E
BBH,Barth Airport,Barth,Germany,BBH,EDBH,54.338253,12.710515,23,1,E
SXF,Berlin-Schönefeld International Airport,Berlin,Germany,SXF,EDDB,52.380001068115,13.522500038147,157,1,E
DRS,Dresden Airport,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970703,755,1,E
ERF,Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.979801177978516,10.958100318908691,1036,1,E
FRA,Frankfurt am Main International Airport,Frankfurt,Germany,FRA,EDDF,50.0333333,8.5705556,364,1,E
FMO,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,52.134601593,7.68483018875,160,1,E
HAM,Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.630401611328,9.9882297515869,53,1,E
THF,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.472999572753906,13.403900146484375,167,1,E
CGN,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.8658981323,7.1427397728,302,1,E
DUS,Düsseldorf International Airport,Duesseldorf,Germany,DUS,EDDL,51.28950119018555,6.766779899597168,147,1,E
MUC,Munich International Airport,Munich,Germany,MUC,EDDM,48.353801727295,11.786100387573,1487,1,E
NUE,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.0780556,1046,1,E
LEJ,Leipzig Halle Airport,Leipzig,Germany,LEJ,EDDP,51.4238889,12.2363889,465,1,E
SCN,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.214599609400004,7.10950994492,1058,1,E
STR,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.689899444599995,9.22196006775,1276,1,E
TXL,Berlin-Tegel International Airport,Berlin,Germany,TXL,EDDT,52.5597000122,13.2876996994,122,1,E
HAJ,Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461101532,9.685079574580001,183,1,E
BRE,Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,14,1,E
QEF,Frankfurt-Egelsbach Airport,Egelsbach,Germany,QEF,EDFE,49.959999084472656,8.645833015441895,384,1,E
HHN,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.948699951200005,7.263889789579999,1649,1,E
MHG,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.47305679321289,8.514166831970215,308,1,E
XFW,Hamburg-Finkenwerder Airport,Hamburg,Germany,XFW,EDHI,53.5352783203125,9.835556030273438,23,1,E
KEL,Kiel-Holtenau Airport,Kiel,Germany,KEL,EDHK,54.37944412231445,10.145277976989746,102,1,E
LBC,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.8054008484,10.7192001343,53,1,E
ZCA,Arnsberg-Menden Airport,Arnsberg,Germany,ZCA,EDLA,51.483890533447266,7.8983330726623535,794,1,E
ESS,Essen Mulheim Airport,Essen,Germany,ESS,EDLE,51.40230178833008,6.9373297691345215,424,1,E
MGL,Mönchengladbach Airport,Moenchengladbach,Germany,MGL,EDLN,51.23027801513672,6.504444122314453,125,1,E
PAD,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.614101409899995,8.616319656369999,699,1,E
DTM,Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.51829910279999,7.61223983765,425,1,E
AGB,Augsburg Airport,Augsburg,Germany,AGB,EDMA,48.425278,10.931667,1516,1,E
OBF,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,OBF,EDMO,48.08140182495117,11.283100128173828,1947,1,E
RBM,Straubing Airport,Straubing,Germany,RBM,EDMS,48.90083312988281,12.516667366027832,1047,1,E
FDH,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.671298980699994,9.51148986816,1367,1,E
SZW,Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834,166,1,E
ZSN,Stendal-Borstel Airport,Stendal,Germany,ZSN,EDOV,52.62888717651367,11.818611145019531,184,1,E
BYU,Bayreuth Airport,Bayreuth,Germany,BYU,EDQD,49.98500061035156,11.640000343322754,1601,1,E
HOQ,Hof-Plauen Airport,Hof,Germany,HOQ,EDQM,50.288612365722656,11.856389045715332,1959,1,E
ZNV,Koblenz-Winningen Airport,Koblenz,Germany,ZNV,EDRK,50.325557708740234,7.528611183166504,640,1,E
ZQF,Trier-Föhren Airport,Trier,Germany,ZQF,EDRT,49.863887786865234,6.787499904632568,666,1,E
ZQC,Speyer Airport,Speyer,Germany,ZQC,EDRY,49.30472183227539,8.45138931274414,312,1,E
ZQW,Zweibrücken Airport,Zweibruecken,Germany,ZQW,EDRZ,49.20940017700195,7.400559902191162,1132,1,E
ZQL,Donaueschingen-Villingen Airport,Donaueschingen,Germany,ZQL,EDTD,47.97333145139999,8.52222156525,2231,1,E
BWE,Braunschweig Wolfsburg Airport,Braunschweig,Germany,BWE,EDVE,52.319199,10.5561,295,1,E
KSF,Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,51.417273,9.384967,820,1,E
BRV,Bremerhaven Airport,Bremerhaven,Germany,BRV,EDWB,53.506943,8.572778,10,1,E
EME,Emden Airport,Emden,Germany,EME,EDWE,53.391109466552734,7.227499961853027,3,1,E
WVN,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,WVN,EDWI,53.502220153808594,8.05222225189209,16,1,E
BMK,Borkum Airport,Borkum,Germany,BMK,EDWR,53.5963897705,6.70916700363,3,1,E
NRD,Norderney Airport,Norderney,Germany,NRD,EDWY,53.70694351196289,7.230000019073486,7,1,E
FLF,Flensburg-Schäferhaus Airport,Flensburg,Germany,FLF,EDXF,54.77333450317383,9.378889083862305,131,1,E
GWT,Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,54.9132003784,8.34047031403,51,1,E
KDL,Kärdla Airport,Kardla,Estonia,KDL,EEKA,58.99079895019531,22.830699920654297,18,2,E
URE,Kuressaare Airport,Kuressaare,Estonia,URE,EEKE,58.22990036010742,22.50950050354004,14,2,E
EPU,Pärnu Airport,Parnu,Estonia,EPU,EEPU,58.41899871826172,24.47279930114746,47,2,E
TLL,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956049999,24.832799911499997,131,2,E
TAY,Tartu Airport,Tartu,Estonia,TAY,EETU,58.3074989319,26.690399169900004,219,2,E
ENF,Enontekio Airport,Enontekio,Finland,ENF,EFET,68.362602233887,23.424299240112,1005,2,E
KEV,Halli Airport,Halli,Finland,KEV,EFHA,61.856039,24.786686,479,2,E
HEM,Helsinki Malmi Airport,Helsinki,Finland,HEM,EFHF,60.254600524902344,25.042800903320312,57,2,E
HEL,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.317199707031,24.963300704956,179,2,E
HYV,Hyvinkää Airfield,Hyvinkaa,Finland,HYV,EFHV,60.6543998718,24.8810997009,430,2,E
IVL,Ivalo Airport,Ivalo,Finland,IVL,EFIV,68.607299804688,27.405300140381,481,2,E
JOE,Joensuu Airport,Joensuu,Finland,JOE,EFJO,62.662899017334,29.607500076294,398,2,E
JYV,Jyvaskyla Airport,Jyvaskyla,Finland,JYV,EFJY,62.399501800537,25.678300857544,459,2,E
KAU,Kauhava Airport,Kauhava,Finland,KAU,EFKA,63.127102,23.051399,151,2,E
KEM,Kemi-Tornio Airport,Kemi,Finland,KEM,EFKE,65.778701782227,24.582099914551,61,2,E
KAJ,Kajaani Airport,Kajaani,Finland,KAJ,EFKI,64.285499572754,27.692399978638,483,2,E
KOK,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,KOK,EFKK,63.721199035645,23.143100738525,84,2,E
KAO,Kuusamo Airport,Kuusamo,Finland,KAO,EFKS,65.987602233887,29.239400863647,866,2,E
KTT,Kittilä Airport,Kittila,Finland,KTT,EFKT,67.700996398926,24.846799850464,644,2,E
KUO,Kuopio Airport,Kuopio,Finland,KUO,EFKU,63.007099151611,27.797800064087,323,2,E
LPP,Lappeenranta Airport,Lappeenranta,Finland,LPP,EFLP,61.044601,28.144743,349,2,E
MHQ,Mariehamn Airport,Mariehamn,Finland,MHQ,EFMA,60.122200012207,19.898199081421,17,2,E
MIK,Mikkeli Airport,Mikkeli,Finland,MIK,EFMI,61.6866,27.201799,329,2,E
OUL,Oulu Airport,Oulu,Finland,OUL,EFOU,64.930099487305,25.354600906372,47,2,E
POR,Pori Airport,Pori,Finland,POR,EFPO,61.461700439453,21.799999237061,44,2,E
RVN,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.564796447754,25.830400466919,642,2,E
SVL,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.943099975586,28.945100784302,311,2,E
SOT,Sodankyla Airport,Sodankyla,Finland,SOT,EFSO,67.3949966431,26.6191005707,602,2,E
TMP,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,390,2,E
TKU,Turku Airport,Turku,Finland,TKU,EFTU,60.514099121094,22.262800216675,161,2,E
QVY,Utti Air Base,Utti,Finland,QVY,EFUT,60.89640045166,26.938400268555,339,2,E
VAA,Vaasa Airport,Vaasa,Finland,VAA,EFVA,63.050701141357,21.762199401855,19,2,E
VRK,Varkaus Airport,Varkaus,Finland,VRK,EFVR,62.171100616455,27.868600845337,286,2,E
BFS,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.6575012207,-6.2158298492399995,268,0,E
ENK,St Angelo Airport,Enniskillen,United Kingdom,ENK,EGAB,54.39889907836914,-7.651669979095459,155,0,E
BHD,George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,54.618099212646484,-5.872499942779541,15,0,E
LDY,City of Derry Airport,Londonderry,United Kingdom,LDY,EGAE,55.04280090332031,-7.161109924316406,22,0,E
BHX,Birmingham International Airport,Birmingham,United Kingdom,BHX,EGBB,52.453899383499994,-1.74802994728,327,0,E
CVT,Coventry Airport,Coventry,United Kingdom,CVT,EGBE,52.3697013855,-1.4797199964499999,267,0,E
GLO,Gloucestershire Airport,Golouchestershire,United Kingdom,GLO,EGBJ,51.89419937133789,-2.167220115661621,101,0,E
MAN,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,53.35369873046875,-2.2749500274658203,257,0,E
NQY,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,50.44060134887695,-4.995409965515137,390,0,E
LYE,RAF Lyneham,Lyneham,United Kingdom,LYE,EGDL,51.5051,-1.99343,513,0,E
YEO,RNAS Yeovilton,Yeovilton,United Kingdom,YEO,EGDY,51.0093994140625,-2.638819932937622,75,0,E
CWL,Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,51.39670181274414,-3.343329906463623,220,0,E
SWS,Swansea Airport,Swansea,United Kingdom,SWS,EGFH,51.60530090332031,-4.0678300857543945,299,0,E
BRS,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,622,0,E
LPL,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,53.33359909057617,-2.849720001220703,80,0,E
LTN,London Luton Airport,London,United Kingdom,LTN,EGGW,51.874698638916016,-0.36833301186561584,526,0,E
PLH,Plymouth City Airport,Plymouth,United Kingdom,PLH,EGHD,50.422798,-4.10583,476,0,E
BOH,Bournemouth Airport,Bournemouth,United Kingdom,BOH,EGHH,50.779998779296875,-1.8424999713897705,38,0,E
SOU,Southampton Airport,Southampton,United Kingdom,SOU,EGHI,50.95029830932617,-1.3567999601364136,44,0,E
QLA,Lasham Airport,Lasham,United Kingdom,QLA,EGHL,51.187198638916016,-1.0334999561309814,618,0,E
ACI,Alderney Airport,Alderney,Guernsey,ACI,EGJA,49.70610046386719,-2.2147200107574463,290,0,E
GCI,Guernsey Airport,Guernsey,Guernsey,GCI,EGJB,49.435001373291016,-2.6019699573516846,336,0,E
JER,Jersey Airport,Jersey,Jersey,JER,EGJJ,49.20790100097656,-2.195509910583496,277,0,E
ESH,Shoreham Airport,Shoreham By Sea,United Kingdom,ESH,EGKA,50.835601806640625,-0.29722198843955994,7,0,E
BQH,London Biggin Hill Airport,Biggin Hill,United Kingdom,BQH,EGKB,51.33079910279999,0.0324999988079,598,0,E
LGW,London Gatwick Airport,London,United Kingdom,LGW,EGKK,51.148101806640625,-0.19027799367904663,202,0,E
LCY,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055278,19,0,E
FAB,Farnborough Airport,Farnborough,United Kingdom,FAB,EGLF,51.2757987976,-0.776332974434,238,0,E
BBS,Blackbushe Airport,Blackbushe,United Kingdom,BBS,EGLK,51.32389831542969,-0.8475000262260437,325,0,E
LHR,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83,0,E
SEN,Southend Airport,Southend,United Kingdom,SEN,EGMC,51.5713996887207,0.6955559849739075,49,0,E
LYX,Lydd Airport,Lydd,United Kingdom,LYX,EGMD,50.95610046386719,0.9391670227050781,13,0,E
MSE,Kent International Airport,Manston,United Kingdom,MSE,EGMH,51.342201,1.34611,178,0,E
CAX,Carlisle Airport,Carlisle,United Kingdom,CAX,EGNC,54.9375,-2.8091700077056885,190,0,E
BLK,Blackpool International Airport,Blackpool,United Kingdom,BLK,EGNH,53.77170181274414,-3.0286099910736084,34,0,E
HUY,Humberside Airport,Humberside,United Kingdom,HUY,EGNJ,53.57440185546875,-0.350832998752594,121,0,E
BWF,Barrow Walney Island Airport,Barrow Island,United Kingdom,BWF,EGNL,54.1286111,-3.2675,173,0,E
LBA,Leeds Bradford Airport,Leeds,United Kingdom,LBA,EGNM,53.86589813232422,-1.6605700254440308,681,0,E
CEG,Hawarden Airport,Hawarden,United Kingdom,CEG,EGNR,53.1781005859375,-2.9777801036834717,45,0,E
IOM,Isle of Man Airport,Isle Of Man,Isle of Man,IOM,EGNS,54.08330154418945,-4.623889923095703,52,0,E
NCL,Newcastle Airport,Newcastle,United Kingdom,NCL,EGNT,55.037498474121094,-1.6916699409484863,266,0,E
MME,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,54.50920104980469,-1.4294099807739258,120,0,E
EMA,East Midlands Airport,East Midlands,United Kingdom,EMA,EGNX,52.8311004639,-1.32806003094,306,0,E
KOI,Kirkwall Airport,Kirkwall,United Kingdom,KOI,EGPA,58.957801818847656,-2.9049999713897705,50,0,E
LSI,Sumburgh Airport,Sumburgh,United Kingdom,LSI,EGPB,59.87889862060547,-1.2955600023269653,20,0,E
WIC,Wick Airport,Wick,United Kingdom,WIC,EGPC,58.458900451660156,-3.09306001663208,126,0,E
ABZ,Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,EGPD,57.201900482177734,-2.197779893875122,215,0,E
INV,Inverness Airport,Inverness,United Kingdom,INV,EGPE,57.54249954223633,-4.047500133514404,31,0,E
GLA,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.8718986511,-4.43306016922,26,0,E
EDI,Edinburgh Airport,Edinburgh,United Kingdom,EDI,EGPH,55.95000076293945,-3.372499942779541,135,0,E
ILY,Islay Airport,Islay,United Kingdom,ILY,EGPI,55.68190002441406,-6.256669998168945,56,0,E
PIK,Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,EGPK,55.5093994140625,-4.586669921875,65,0,E
BEB,Benbecula Airport,Benbecula,United Kingdom,BEB,EGPL,57.48109817504883,-7.3627800941467285,19,0,E
SCS,Scatsta Airport,Scatsta,United Kingdom,SCS,EGPM,60.43280029296875,-1.2961100339889526,81,0,E
DND,Dundee Airport,Dundee,United Kingdom,DND,EGPN,56.45249938964844,-3.025830030441284,17,0,E
SYY,Stornoway Airport,Stornoway,United Kingdom,SYY,EGPO,58.215599060058594,-6.331110000610352,26,0,E
TRE,Tiree Airport,Tiree,United Kingdom,TRE,EGPU,56.49919891357422,-6.869170188903809,38,0,E
ADX,RAF Leuchars,Leuchars,United Kingdom,ADX,EGQL,56.37289810180664,-2.8684399127960205,38,0,E
LMO,RAF Lossiemouth,Lossiemouth,United Kingdom,LMO,EGQS,57.7052001953125,-3.339169979095459,42,0,E
CBG,Cambridge Airport,Cambridge,United Kingdom,CBG,EGSC,52.2050018311,0.17499999702,47,0,E
NWI,Norwich International Airport,Norwich,United Kingdom,NWI,EGSH,52.6758003235,1.28278005123,117,0,E
STN,London Stansted Airport,London,United Kingdom,STN,EGSS,51.8849983215,0.234999999404,348,0,E
EXT,Exeter International Airport,Exeter,United Kingdom,EXT,EGTE,50.73440170288086,-3.4138898849487305,102,0,E
FZO,Bristol Filton Airport,Bristol,United Kingdom,FZO,EGTG,51.5194015503,-2.59083008766,226,0,E
OXF,Oxford (Kidlington) Airport,Oxford,United Kingdom,OXF,EGTK,51.8368988037,-1.32000005245,270,0,E
MHZ,RAF Mildenhall,Mildenhall,United Kingdom,MHZ,EGUN,52.361900329589844,0.48640599846839905,33,0,E
FFD,RAF Fairford,Fairford,United Kingdom,FFD,EGVA,51.6822013855,-1.7900300025900002,286,0,E
BZZ,RAF Brize Norton,Brize Norton,United Kingdom,BZZ,EGVN,51.75,-1.58362,288,0,E
ODH,RAF Odiham,Odiham,United Kingdom,ODH,EGVO,51.2341003418,-0.94282501936,405,0,E
NHT,RAF Northolt,Northolt,United Kingdom,NHT,EGWU,51.553001403799996,-0.418166995049,124,0,E
QCY,RAF Coningsby,Coningsby,United Kingdom,QCY,EGXC,53.0929985046,-0.166014000773,25,0,E
BEQ,RAF Honington,Honington,United Kingdom,BEQ,EGXH,52.34260177612305,0.7729390263557434,174,0,E
HRT,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,HRT,EGXU,54.0489006042,-1.2527500391,53,0,E
WTN,RAF Waddington,Waddington,United Kingdom,WTN,EGXW,53.1661987305,-0.523810982704,231,0,E
KNF,RAF Marham,Marham,United Kingdom,KNF,EGYM,52.648395,0.550692,75,0,E
MPN,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,MPN,EGYP,-51.82279968261719,-58.447200775146484,244,-3,U
AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.3086013794,4.763889789579999,-11,1,E
MST,Maastricht Aachen Airport,Maastricht,Netherlands,MST,EHBK,50.9117012024,5.77014017105,375,1,E
EIN,Eindhoven Airport,Eindhoven,Netherlands,EIN,EHEH,51.4500999451,5.37452983856,74,1,E
GRQ,Eelde Airport,Groningen,Netherlands,GRQ,EHGG,53.1197013855,6.57944011688,17,1,E
DHR,De Kooy Airport,De Kooy,Netherlands,DHR,EHKD,52.92340087890625,4.780620098114014,3,1,E
LEY,Lelystad Airport,Lelystad,Netherlands,LEY,EHLE,52.46030044555664,5.527219772338867,-13,1,E
LWR,Leeuwarden Air Base,Leeuwarden,Netherlands,LWR,EHLW,53.228599548339844,5.760560035705566,3,1,E
RTM,Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,EHRD,51.956902,4.43722,-15,1,E
UTC,Soesterberg Air Base,Soesterberg,Netherlands,UTC,EHSB,52.1273002625,5.27618980408,66,1,E
ENS,Twente Airfield,Enschede,Netherlands,ENS,EHTW,52.2758333,6.8891667,114,1,E
LID,Valkenburg Naval Air Base,Valkenburg,Netherlands,LID,EHVB,52.166099548300004,4.41794013977,1,1,E
WOE,Woensdrecht Air Base,Woensdrecht,Netherlands,WOE,EHWO,51.4491,4.34203,63,1,E
ORK,Cork Airport,Cork,Ireland,ORK,EICK,51.84130096435547,-8.491109848022461,502,0,E
GWY,Galway Airport,Galway,Ireland,GWY,EICM,53.300201416015625,-8.941590309143066,81,0,E
DUB,Dublin Airport,Dublin,Ireland,DUB,EIDW,53.42129898071289,-6.2700700759887695,242,0,E
NOC,Ireland West Knock Airport,Connaught,Ireland,NOC,EIKN,53.910301208496094,-8.818490028381348,665,0,E
KIR,Kerry Airport,Kerry,Ireland,KIR,EIKY,52.18090057373047,-9.52377986907959,112,0,E
SNN,Shannon Airport,Shannon,Ireland,SNN,EINN,52.701999664307,-8.9248199462891,46,0,E
SXL,Sligo Airport,Sligo,Ireland,SXL,EISG,54.280200958252,-8.5992097854614,11,0,E
WAT,Waterford Airport,Waterford,Ireland,WAT,EIWF,52.187198638916016,-7.0869598388671875,119,0,E
AAR,Aarhus Airport,Aarhus,Denmark,AAR,EKAH,56.2999992371,10.619000434899998,82,1,E
BLL,Billund Airport,Billund,Denmark,BLL,EKBI,55.7402992249,9.15178012848,247,1,E
CPH,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.617900848389,12.656000137329,17,1,E
EBJ,Esbjerg Airport,Esbjerg,Denmark,EBJ,EKEB,55.525901794433594,8.553400039672852,97,1,E
